submit_id,hold_d
IDX64000,541.0
IDX64001,537.0
IDX64002,537.0
IDX64003,541.0
IDX64004,538.0
IDX64005,540.0
IDX64006,536.0
IDX64007,555.0
IDX64008,300.0
IDX64009,537.0
IDX64010,537.0
IDX64011,537.0
IDX64012,536.0
IDX64013,541.0
IDX64014,541.0
IDX64015,538.0
IDX64016,536.0
IDX64017,541.0
IDX64018,499.0
IDX64019,214.0
IDX64020,170.0
IDX64021,293.0
IDX64022,354.0
IDX64023,16.0
IDX64024,307.0
IDX64025,10.0
IDX64026,17.0
IDX64027,276.0
IDX64028,106.0
IDX64029,53.0
IDX64030,14.0
IDX64031,276.0
IDX64032,216.0
IDX64033,276.0
IDX64034,196.0
IDX64035,169.0
IDX64036,190.0
IDX64037,159.0
IDX64038,285.0
IDX64039,194.0
IDX64040,385.0
IDX64041,53.0
IDX64042,35.0
IDX64043,377.0
IDX64044,2.0
IDX64045,348.0
IDX64046,113.0
IDX64047,231.0
IDX64048,44.0
IDX64049,386.0
IDX64050,63.0
IDX64051,154.0
IDX64052,8.0
IDX64053,225.0
IDX64054,189.0
IDX64055,509.0
IDX64056,222.0
IDX64057,6.0
IDX64058,54.0
IDX64059,24.0
IDX64060,50.0
IDX64061,4.0
IDX64062,42.0
IDX64063,44.0
IDX64064,12.0
IDX64065,391.0
IDX64066,359.0
IDX64067,10.0
IDX64068,10.0
IDX64069,130.0
IDX64070,12.0
IDX64071,10.0
IDX64072,416.0
IDX64073,472.0
IDX64074,482.0
IDX64075,374.0
IDX64076,427.0
IDX64077,22.0
IDX64078,306.0
IDX64079,438.0
IDX64080,366.0
IDX64081,331.0
IDX64082,310.0
IDX64083,426.0
IDX64084,350.0
IDX64085,42.0
IDX64086,350.0
IDX64087,351.0
IDX64088,350.0
IDX64089,6.0
IDX64090,421.0
IDX64091,201.0
IDX64092,203.0
IDX64093,39.0
IDX64094,44.0
IDX64095,423.0
IDX64096,341.0
IDX64097,312.0
IDX64098,76.0
IDX64099,303.0
IDX64100,301.0
IDX64101,76.0
IDX64102,316.0
IDX64103,188.0
IDX64104,312.0
IDX64105,313.0
IDX64106,4.0
IDX64107,35.0
IDX64108,44.0
IDX64109,78.0
IDX64110,2.0
IDX64111,259.0
IDX64112,109.0
IDX64113,329.0
IDX64114,125.0
IDX64115,10.0
IDX64116,113.0
IDX64117,40.0
IDX64118,12.0
IDX64119,20.0
IDX64120,33.0
IDX64121,132.0
IDX64122,10.0
IDX64123,220.0
IDX64124,104.0
IDX64125,203.0
IDX64126,163.0
IDX64127,8.0
IDX64128,4.0
IDX64129,78.0
IDX64130,12.0
IDX64131,127.0
IDX64132,50.0
IDX64133,2.0
IDX64134,121.0
IDX64135,87.0
IDX64136,8.0
IDX64137,10.0
IDX64138,101.0
IDX64139,18.0
IDX64140,28.0
IDX64141,324.0
IDX64142,87.0
IDX64143,181.0
IDX64144,186.0
IDX64145,130.0
IDX64146,101.0
IDX64147,146.0
IDX64148,59.0
IDX64149,169.0
IDX64150,44.0
IDX64151,10.0
IDX64152,116.0
IDX64153,159.0
IDX64154,175.0
IDX64155,121.0
IDX64156,2.0
IDX64157,74.0
IDX64158,64.0
IDX64159,50.0
IDX64160,175.0
IDX64161,163.0
IDX64162,149.0
IDX64163,109.0
IDX64164,244.0
IDX64165,21.0
IDX64166,122.0
IDX64167,77.0
IDX64168,126.0
IDX64169,145.0
IDX64170,40.0
IDX64171,87.0
IDX64172,116.0
IDX64173,14.0
IDX64174,4.0
IDX64175,159.0
IDX64176,14.0
IDX64177,44.0
IDX64178,110.0
IDX64179,2.0
IDX64180,18.0
IDX64181,143.0
IDX64182,243.0
IDX64183,42.0
IDX64184,8.0
IDX64185,4.0
IDX64186,28.0
IDX64187,48.0
IDX64188,53.0
IDX64189,43.0
IDX64190,61.0
IDX64191,40.0
IDX64192,146.0
IDX64193,61.0
IDX64194,20.0
IDX64195,20.0
IDX64196,54.0
IDX64197,503.0
IDX64198,275.0
IDX64199,477.0
IDX64200,407.0
IDX64201,378.0
IDX64202,6.0
IDX64203,54.0
IDX64204,8.0
IDX64205,50.0
IDX64206,17.0
IDX64207,28.0
IDX64208,35.0
IDX64209,2.0
IDX64210,53.0
IDX64211,149.0
IDX64212,76.0
IDX64213,163.0
IDX64214,20.0
IDX64215,24.0
IDX64216,6.0
IDX64217,80.0
IDX64218,109.0
IDX64219,8.0
IDX64220,36.0
IDX64221,257.0
IDX64222,287.0
IDX64223,140.0
IDX64224,76.0
IDX64225,114.0
IDX64226,497.0
IDX64227,498.0
IDX64228,497.0
IDX64229,22.0
IDX64230,2.0
IDX64231,498.0
IDX64232,498.0
IDX64233,24.0
IDX64234,201.0
IDX64235,498.0
IDX64236,372.0
IDX64237,172.0
IDX64238,31.0
IDX64239,14.0
IDX64240,178.0
IDX64241,46.0
IDX64242,63.0
IDX64243,63.0
IDX64244,36.0
IDX64245,86.0
IDX64246,52.0
IDX64247,489.0
IDX64248,24.0
IDX64249,381.0
IDX64250,452.0
IDX64251,456.0
IDX64252,348.0
IDX64253,8.0
IDX64254,141.0
IDX64255,15.0
IDX64256,347.0
IDX64257,40.0
IDX64258,26.0
IDX64259,10.0
IDX64260,38.0
IDX64261,12.0
IDX64262,337.0
IDX64263,36.0
IDX64264,145.0
IDX64265,231.0
IDX64266,36.0
IDX64267,294.0
IDX64268,217.0
IDX64269,98.0
IDX64270,231.0
IDX64271,34.0
IDX64272,294.0
IDX64273,70.0
IDX64274,36.0
IDX64275,185.0
IDX64276,167.0
IDX64277,344.0
IDX64278,8.0
IDX64279,22.0
IDX64280,49.0
IDX64281,182.0
IDX64282,178.0
IDX64283,49.0
IDX64284,44.0
IDX64285,63.0
IDX64286,48.0
IDX64287,40.0
IDX64288,366.0
IDX64289,24.0
IDX64290,142.0
IDX64291,4.0
IDX64292,2.0
IDX64293,170.0
IDX64294,16.0
IDX64295,16.0
IDX64296,186.0
IDX64297,168.0
IDX64298,16.0
IDX64299,20.0
IDX64300,162.0
IDX64301,26.0
IDX64302,142.0
IDX64303,203.0
IDX64304,4.0
IDX64305,195.0
IDX64306,14.0
IDX64307,50.0
IDX64308,24.0
IDX64309,14.0
IDX64310,17.0
IDX64311,14.0
IDX64312,16.0
IDX64313,20.0
IDX64314,2.0
IDX64315,14.0
IDX64316,142.0
IDX64317,44.0
IDX64318,70.0
IDX64319,74.0
IDX64320,22.0
IDX64321,190.0
IDX64322,28.0
IDX64323,82.0
IDX64324,436.0
IDX64325,209.0
IDX64326,4.0
IDX64327,436.0
IDX64328,288.0
IDX64329,298.0
IDX64330,22.0
IDX64331,220.0
IDX64332,152.0
IDX64333,74.0
IDX64334,181.0
IDX64335,140.0
IDX64336,52.0
IDX64337,14.0
IDX64338,17.0
IDX64339,28.0
IDX64340,64.0
IDX64341,44.0
IDX64342,50.0
IDX64343,74.0
IDX64344,31.0
IDX64345,32.0
IDX64346,72.0
IDX64347,94.0
IDX64348,61.0
IDX64349,58.0
IDX64350,16.0
IDX64351,8.0
IDX64352,12.0
IDX64353,53.0
IDX64354,26.0
IDX64355,8.0
IDX64356,317.0
IDX64357,140.0
IDX64358,295.0
IDX64359,157.0
IDX64360,309.0
IDX64361,284.0
IDX64362,10.0
IDX64363,12.0
IDX64364,296.0
IDX64365,189.0
IDX64366,424.0
IDX64367,140.0
IDX64368,42.0
IDX64369,234.0
IDX64370,52.0
IDX64371,150.0
IDX64372,320.0
IDX64373,145.0
IDX64374,53.0
IDX64375,12.0
IDX64376,2.0
IDX64377,46.0
IDX64378,414.0
IDX64379,36.0
IDX64380,48.0
IDX64381,153.0
IDX64382,181.0
IDX64383,252.0
IDX64384,6.0
IDX64385,2.0
IDX64386,20.0
IDX64387,4.0
IDX64388,2.0
IDX64389,2.0
IDX64390,8.0
IDX64391,35.0
IDX64392,4.0
IDX64393,2.0
IDX64394,2.0
IDX64395,2.0
IDX64396,2.0
IDX64397,2.0
IDX64398,2.0
IDX64399,16.0
IDX64400,342.0
IDX64401,302.0
IDX64402,244.0
IDX64403,405.0
IDX64404,408.0
IDX64405,408.0
IDX64406,342.0
IDX64407,402.0
IDX64408,407.0
IDX64409,404.0
IDX64410,16.0
IDX64411,359.0
IDX64412,305.0
IDX64413,28.0
IDX64414,305.0
IDX64415,307.0
IDX64416,8.0
IDX64417,4.0
IDX64418,166.0
IDX64419,16.0
IDX64420,283.0
IDX64421,168.0
IDX64422,26.0
IDX64423,38.0
IDX64424,14.0
IDX64425,2.0
IDX64426,8.0
IDX64427,399.0
IDX64428,41.0
IDX64429,399.0
IDX64430,393.0
IDX64431,29.0
IDX64432,393.0
IDX64433,382.0
IDX64434,334.0
IDX64435,35.0
IDX64436,167.0
IDX64437,14.0
IDX64438,35.0
IDX64439,138.0
IDX64440,25.0
IDX64441,74.0
IDX64442,14.0
IDX64443,4.0
IDX64444,48.0
IDX64445,4.0
IDX64446,74.0
IDX64447,204.0
IDX64448,209.0
IDX64449,167.0
IDX64450,204.0
IDX64451,209.0
IDX64452,58.0
IDX64453,369.0
IDX64454,373.0
IDX64455,92.0
IDX64456,36.0
IDX64457,16.0
IDX64458,146.0
IDX64459,18.0
IDX64460,368.0
IDX64461,149.0
IDX64462,24.0
IDX64463,145.0
IDX64464,122.0
IDX64465,134.0
IDX64466,44.0
IDX64467,122.0
IDX64468,6.0
IDX64469,32.0
IDX64470,14.0
IDX64471,6.0
IDX64472,44.0
IDX64473,12.0
IDX64474,20.0
IDX64475,374.0
IDX64476,64.0
IDX64477,64.0
IDX64478,64.0
IDX64479,65.0
IDX64480,374.0
IDX64481,374.0
IDX64482,65.0
IDX64483,359.0
IDX64484,64.0
IDX64485,373.0
IDX64486,65.0
IDX64487,374.0
IDX64488,345.0
IDX64489,64.0
IDX64490,64.0
IDX64491,64.0
IDX64492,372.0
IDX64493,64.0
IDX64494,211.0
IDX64495,304.0
IDX64496,8.0
IDX64497,8.0
IDX64498,10.0
IDX64499,71.0
IDX64500,10.0
IDX64501,20.0
IDX64502,31.0
IDX64503,12.0
IDX64504,36.0
IDX64505,28.0
IDX64506,10.0
IDX64507,19.0
IDX64508,22.0
IDX64509,36.0
IDX64510,36.0
IDX64511,169.0
IDX64512,10.0
IDX64513,59.0
IDX64514,44.0
IDX64515,8.0
IDX64516,365.0
IDX64517,362.0
IDX64518,340.0
IDX64519,336.0
IDX64520,187.0
IDX64521,366.0
IDX64522,361.0
IDX64523,34.0
IDX64524,48.0
IDX64525,22.0
IDX64526,23.0
IDX64527,22.0
IDX64528,22.0
IDX64529,189.0
IDX64530,243.0
IDX64531,198.0
IDX64532,18.0
IDX64533,152.0
IDX64534,157.0
IDX64535,330.0
IDX64536,252.0
IDX64537,33.0
IDX64538,64.0
IDX64539,280.0
IDX64540,170.0
IDX64541,12.0
IDX64542,170.0
IDX64543,343.0
IDX64544,198.0
IDX64545,331.0
IDX64546,192.0
IDX64547,106.0
IDX64548,106.0
IDX64549,121.0
IDX64550,313.0
IDX64551,295.0
IDX64552,211.0
IDX64553,14.0
IDX64554,12.0
IDX64555,14.0
IDX64556,6.0
IDX64557,14.0
IDX64558,4.0
IDX64559,12.0
IDX64560,6.0
IDX64561,44.0
IDX64562,92.0
IDX64563,64.0
IDX64564,164.0
IDX64565,164.0
IDX64566,6.0
IDX64567,192.0
IDX64568,200.0
IDX64569,164.0
IDX64570,16.0
IDX64571,283.0
IDX64572,170.0
IDX64573,170.0
IDX64574,283.0
IDX64575,283.0
IDX64576,198.0
IDX64577,36.0
IDX64578,152.0
IDX64579,46.0
IDX64580,4.0
IDX64581,198.0
IDX64582,260.0
IDX64583,69.0
IDX64584,50.0
IDX64585,76.0
IDX64586,158.0
IDX64587,50.0
IDX64588,75.0
IDX64589,60.0
IDX64590,6.0
IDX64591,48.0
IDX64592,181.0
IDX64593,100.0
IDX64594,2.0
IDX64595,6.0
IDX64596,144.0
IDX64597,12.0
IDX64598,118.0
IDX64599,219.0
IDX64600,268.0
IDX64601,144.0
IDX64602,2.0
IDX64603,10.0
IDX64604,315.0
IDX64605,23.0
IDX64606,30.0
IDX64607,137.0
IDX64608,217.0
IDX64609,318.0
IDX64610,190.0
IDX64611,236.0
IDX64612,16.0
IDX64613,318.0
IDX64614,121.0
IDX64615,238.0
IDX64616,57.0
IDX64617,97.0
IDX64618,20.0
IDX64619,252.0
IDX64620,16.0
IDX64621,56.0
IDX64622,2.0
IDX64623,115.0
IDX64624,2.0
IDX64625,97.0
IDX64626,97.0
IDX64627,35.0
IDX64628,96.0
IDX64629,117.0
IDX64630,2.0
IDX64631,60.0
IDX64632,114.0
IDX64633,24.0
IDX64634,97.0
IDX64635,97.0
IDX64636,97.0
IDX64637,14.0
IDX64638,2.0
IDX64639,231.0
IDX64640,217.0
IDX64641,32.0
IDX64642,97.0
IDX64643,66.0
IDX64644,63.0
IDX64645,318.0
IDX64646,247.0
IDX64647,22.0
IDX64648,26.0
IDX64649,198.0
IDX64650,24.0
IDX64651,157.0
IDX64652,28.0
IDX64653,38.0
IDX64654,24.0
IDX64655,24.0
IDX64656,28.0
IDX64657,36.0
IDX64658,38.0
IDX64659,24.0
IDX64660,36.0
IDX64661,103.0
IDX64662,295.0
IDX64663,69.0
IDX64664,295.0
IDX64665,295.0
IDX64666,295.0
IDX64667,295.0
IDX64668,87.0
IDX64669,139.0
IDX64670,139.0
IDX64671,301.0
IDX64672,12.0
IDX64673,212.0
IDX64674,125.0
IDX64675,69.0
IDX64676,79.0
IDX64677,111.0
IDX64678,96.0
IDX64679,54.0
IDX64680,65.0
IDX64681,488.0
IDX64682,217.0
IDX64683,189.0
IDX64684,170.0
IDX64685,340.0
IDX64686,296.0
IDX64687,296.0
IDX64688,275.0
IDX64689,296.0
IDX64690,52.0
IDX64691,296.0
IDX64692,83.0
IDX64693,296.0
IDX64694,296.0
IDX64695,296.0
IDX64696,294.0
IDX64697,24.0
IDX64698,296.0
IDX64699,417.0
IDX64700,63.0
IDX64701,296.0
IDX64702,32.0
IDX64703,286.0
IDX64704,296.0
IDX64705,265.0
IDX64706,296.0
IDX64707,296.0
IDX64708,296.0
IDX64709,265.0
IDX64710,296.0
IDX64711,43.0
IDX64712,296.0
IDX64713,296.0
IDX64714,273.0
IDX64715,231.0
IDX64716,296.0
IDX64717,296.0
IDX64718,296.0
IDX64719,53.0
IDX64720,296.0
IDX64721,52.0
IDX64722,296.0
IDX64723,262.0
IDX64724,296.0
IDX64725,296.0
IDX64726,296.0
IDX64727,296.0
IDX64728,421.0
IDX64729,228.0
IDX64730,296.0
IDX64731,290.0
IDX64732,52.0
IDX64733,245.0
IDX64734,396.0
IDX64735,396.0
IDX64736,396.0
IDX64737,396.0
IDX64738,396.0
IDX64739,396.0
IDX64740,463.0
IDX64741,38.0
IDX64742,37.0
IDX64743,364.0
IDX64744,90.0
IDX64745,330.0
IDX64746,330.0
IDX64747,330.0
IDX64748,4.0
IDX64749,155.0
IDX64750,330.0
IDX64751,339.0
IDX64752,340.0
IDX64753,98.0
IDX64754,243.0
IDX64755,371.0
IDX64756,334.0
IDX64757,277.0
IDX64758,324.0
IDX64759,209.0
IDX64760,157.0
IDX64761,190.0
IDX64762,255.0
IDX64763,20.0
IDX64764,324.0
IDX64765,57.0
IDX64766,145.0
IDX64767,185.0
IDX64768,35.0
IDX64769,361.0
IDX64770,361.0
IDX64771,350.0
IDX64772,316.0
IDX64773,317.0
IDX64774,317.0
IDX64775,192.0
IDX64776,176.0
IDX64777,176.0
IDX64778,64.0
IDX64779,152.0
IDX64780,64.0
IDX64781,64.0
IDX64782,38.0
IDX64783,189.0
IDX64784,149.0
IDX64785,164.0
IDX64786,15.0
IDX64787,118.0
IDX64788,349.0
IDX64789,189.0
IDX64790,189.0
IDX64791,110.0
IDX64792,185.0
IDX64793,100.0
IDX64794,26.0
IDX64795,79.0
IDX64796,2.0
IDX64797,2.0
IDX64798,6.0
IDX64799,4.0
IDX64800,149.0
IDX64801,36.0
IDX64802,8.0
IDX64803,38.0
IDX64804,18.0
IDX64805,8.0
IDX64806,22.0
IDX64807,4.0
IDX64808,14.0
IDX64809,121.0
IDX64810,6.0
IDX64811,273.0
IDX64812,32.0
IDX64813,16.0
IDX64814,14.0
IDX64815,24.0
IDX64816,345.0
IDX64817,29.0
IDX64818,18.0
IDX64819,345.0
IDX64820,48.0
IDX64821,20.0
IDX64822,181.0
IDX64823,252.0
IDX64824,63.0
IDX64825,20.0
IDX64826,12.0
IDX64827,97.0
IDX64828,511.0
IDX64829,243.0
IDX64830,63.0
IDX64831,64.0
IDX64832,178.0
IDX64833,12.0
IDX64834,79.0
IDX64835,84.0
IDX64836,12.0
IDX64837,12.0
IDX64838,24.0
IDX64839,44.0
IDX64840,64.0
IDX64841,44.0
IDX64842,44.0
IDX64843,164.0
IDX64844,215.0
IDX64845,4.0
IDX64846,185.0
IDX64847,53.0
IDX64848,58.0
IDX64849,35.0
IDX64850,4.0
IDX64851,64.0
IDX64852,22.0
IDX64853,65.0
IDX64854,65.0
IDX64855,181.0
IDX64856,283.0
IDX64857,228.0
IDX64858,157.0
IDX64859,181.0
IDX64860,75.0
IDX64861,283.0
IDX64862,195.0
IDX64863,318.0
IDX64864,247.0
IDX64865,218.0
IDX64866,332.0
IDX64867,298.0
IDX64868,277.0
IDX64869,298.0
IDX64870,186.0
IDX64871,186.0
IDX64872,186.0
IDX64873,35.0
IDX64874,294.0
IDX64875,34.0
IDX64876,16.0
IDX64877,146.0
IDX64878,8.0
IDX64879,177.0
IDX64880,225.0
IDX64881,64.0
IDX64882,149.0
IDX64883,294.0
IDX64884,262.0
IDX64885,296.0
IDX64886,35.0
IDX64887,38.0
IDX64888,48.0
IDX64889,59.0
IDX64890,8.0
IDX64891,44.0
IDX64892,22.0
IDX64893,20.0
IDX64894,4.0
IDX64895,2.0
IDX64896,2.0
IDX64897,28.0
IDX64898,38.0
IDX64899,20.0
IDX64900,36.0
IDX64901,24.0
IDX64902,12.0
IDX64903,2.0
IDX64904,26.0
IDX64905,2.0
IDX64906,20.0
IDX64907,38.0
IDX64908,89.0
IDX64909,298.0
IDX64910,89.0
IDX64911,40.0
IDX64912,215.0
IDX64913,38.0
IDX64914,125.0
IDX64915,275.0
IDX64916,288.0
IDX64917,217.0
IDX64918,206.0
IDX64919,206.0
IDX64920,103.0
IDX64921,4.0
IDX64922,154.0
IDX64923,154.0
IDX64924,154.0
IDX64925,14.0
IDX64926,154.0
IDX64927,154.0
IDX64928,155.0
IDX64929,155.0
IDX64930,154.0
IDX64931,154.0
IDX64932,154.0
IDX64933,154.0
IDX64934,10.0
IDX64935,145.0
IDX64936,4.0
IDX64937,20.0
IDX64938,24.0
IDX64939,31.0
IDX64940,12.0
IDX64941,4.0
IDX64942,145.0
IDX64943,42.0
IDX64944,193.0
IDX64945,36.0
IDX64946,192.0
IDX64947,60.0
IDX64948,26.0
IDX64949,6.0
IDX64950,116.0
IDX64951,72.0
IDX64952,16.0
IDX64953,70.0
IDX64954,204.0
IDX64955,116.0
IDX64956,170.0
IDX64957,203.0
IDX64958,4.0
IDX64959,2.0
IDX64960,60.0
IDX64961,69.0
IDX64962,31.0
IDX64963,197.0
IDX64964,38.0
IDX64965,8.0
IDX64966,241.0
IDX64967,36.0
IDX64968,69.0
IDX64969,69.0
IDX64970,28.0
IDX64971,69.0
IDX64972,63.0
IDX64973,69.0
IDX64974,20.0
IDX64975,192.0
IDX64976,38.0
IDX64977,204.0
IDX64978,68.0
IDX64979,68.0
IDX64980,129.0
IDX64981,31.0
IDX64982,193.0
IDX64983,28.0
IDX64984,6.0
IDX64985,264.0
IDX64986,264.0
IDX64987,176.0
IDX64988,6.0
IDX64989,266.0
IDX64990,255.0
IDX64991,250.0
IDX64992,8.0
IDX64993,6.0
IDX64994,244.0
IDX64995,266.0
IDX64996,6.0
IDX64997,48.0
IDX64998,286.0
IDX64999,255.0
IDX65000,266.0
IDX65001,54.0
IDX65002,265.0
IDX65003,149.0
IDX65004,244.0
IDX65005,244.0
IDX65006,258.0
IDX65007,258.0
IDX65008,153.0
IDX65009,264.0
IDX65010,244.0
IDX65011,6.0
IDX65012,58.0
IDX65013,10.0
IDX65014,113.0
IDX65015,20.0
IDX65016,36.0
IDX65017,162.0
IDX65018,28.0
IDX65019,14.0
IDX65020,66.0
IDX65021,2.0
IDX65022,2.0
IDX65023,2.0
IDX65024,2.0
IDX65025,10.0
IDX65026,12.0
IDX65027,22.0
IDX65028,18.0
IDX65029,35.0
IDX65030,20.0
IDX65031,28.0
IDX65032,4.0
IDX65033,35.0
IDX65034,12.0
IDX65035,12.0
IDX65036,36.0
IDX65037,38.0
IDX65038,12.0
IDX65039,10.0
IDX65040,28.0
IDX65041,39.0
IDX65042,16.0
IDX65043,24.0
IDX65044,75.0
IDX65045,4.0
IDX65046,152.0
IDX65047,146.0
IDX65048,52.0
IDX65049,12.0
IDX65050,28.0
IDX65051,6.0
IDX65052,2.0
IDX65053,6.0
IDX65054,112.0
IDX65055,172.0
IDX65056,50.0
IDX65057,6.0
IDX65058,8.0
IDX65059,192.0
IDX65060,14.0
IDX65061,20.0
IDX65062,134.0
IDX65063,40.0
IDX65064,159.0
IDX65065,6.0
IDX65066,298.0
IDX65067,70.0
IDX65068,54.0
IDX65069,14.0
IDX65070,158.0
IDX65071,80.0
IDX65072,143.0
IDX65073,157.0
IDX65074,2.0
IDX65075,20.0
IDX65076,61.0
IDX65077,44.0
IDX65078,56.0
IDX65079,149.0
IDX65080,140.0
IDX65081,60.0
IDX65082,198.0
IDX65083,196.0
IDX65084,26.0
IDX65085,30.0
IDX65086,44.0
IDX65087,8.0
IDX65088,35.0
IDX65089,28.0
IDX65090,8.0
IDX65091,28.0
IDX65092,28.0
IDX65093,53.0
IDX65094,231.0
IDX65095,247.0
IDX65096,154.0
IDX65097,129.0
IDX65098,60.0
IDX65099,16.0
IDX65100,152.0
IDX65101,113.0
IDX65102,20.0
IDX65103,220.0
IDX65104,220.0
IDX65105,181.0
IDX65106,283.0
IDX65107,12.0
IDX65108,38.0
IDX65109,38.0
IDX65110,52.0
IDX65111,54.0
IDX65112,54.0
IDX65113,18.0
IDX65114,44.0
IDX65115,16.0
IDX65116,50.0
IDX65117,14.0
IDX65118,70.0
IDX65119,26.0
IDX65120,28.0
IDX65121,10.0
IDX65122,53.0
IDX65123,10.0
IDX65124,12.0
IDX65125,4.0
IDX65126,18.0
IDX65127,18.0
IDX65128,231.0
IDX65129,32.0
IDX65130,28.0
IDX65131,149.0
IDX65132,150.0
IDX65133,118.0
IDX65134,8.0
IDX65135,126.0
IDX65136,140.0
IDX65137,54.0
IDX65138,116.0
IDX65139,198.0
IDX65140,14.0
IDX65141,2.0
IDX65142,150.0
IDX65143,170.0
IDX65144,16.0
IDX65145,17.0
IDX65146,71.0
IDX65147,8.0
IDX65148,172.0
IDX65149,152.0
IDX65150,94.0
IDX65151,232.0
IDX65152,296.0
IDX65153,211.0
IDX65154,50.0
IDX65155,54.0
IDX65156,63.0
IDX65157,220.0
IDX65158,65.0
IDX65159,247.0
IDX65160,20.0
IDX65161,64.0
IDX65162,66.0
IDX65163,231.0
IDX65164,86.0
IDX65165,92.0
IDX65166,118.0
IDX65167,18.0
IDX65168,46.0
IDX65169,4.0
IDX65170,158.0
IDX65171,36.0
IDX65172,296.0
IDX65173,295.0
IDX65174,185.0
IDX65175,292.0
IDX65176,22.0
IDX65177,115.0
IDX65178,22.0
IDX65179,242.0
IDX65180,236.0
IDX65181,14.0
IDX65182,6.0
IDX65183,17.0
IDX65184,14.0
IDX65185,14.0
IDX65186,24.0
IDX65187,76.0
IDX65188,18.0
IDX65189,18.0
IDX65190,34.0
IDX65191,72.0
IDX65192,39.0
IDX65193,125.0
IDX65194,58.0
IDX65195,72.0
IDX65196,20.0
IDX65197,42.0
IDX65198,2.0
IDX65199,114.0
IDX65200,10.0
IDX65201,38.0
IDX65202,14.0
IDX65203,114.0
IDX65204,58.0
IDX65205,97.0
IDX65206,38.0
IDX65207,46.0
IDX65208,18.0
IDX65209,125.0
IDX65210,40.0
IDX65211,155.0
IDX65212,38.0
IDX65213,143.0
IDX65214,149.0
IDX65215,26.0
IDX65216,50.0
IDX65217,32.0
IDX65218,39.0
IDX65219,80.0
IDX65220,295.0
IDX65221,70.0
IDX65222,297.0
IDX65223,285.0
IDX65224,51.0
IDX65225,71.0
IDX65226,285.0
IDX65227,285.0
IDX65228,14.0
IDX65229,167.0
IDX65230,167.0
IDX65231,6.0
IDX65232,6.0
IDX65233,2.0
IDX65234,2.0
IDX65235,63.0
IDX65236,132.0
IDX65237,54.0
IDX65238,24.0
IDX65239,32.0
IDX65240,4.0
IDX65241,2.0
IDX65242,2.0
IDX65243,69.0
IDX65244,200.0
IDX65245,8.0
IDX65246,48.0
IDX65247,64.0
IDX65248,38.0
IDX65249,181.0
IDX65250,2.0
IDX65251,56.0
IDX65252,144.0
IDX65253,64.0
IDX65254,10.0
IDX65255,4.0
IDX65256,66.0
IDX65257,63.0
IDX65258,10.0
IDX65259,2.0
IDX65260,18.0
IDX65261,181.0
IDX65262,61.0
IDX65263,6.0
IDX65264,146.0
IDX65265,22.0
IDX65266,18.0
IDX65267,18.0
IDX65268,22.0
IDX65269,31.0
IDX65270,24.0
IDX65271,63.0
IDX65272,296.0
IDX65273,57.0
IDX65274,203.0
IDX65275,10.0
IDX65276,48.0
IDX65277,46.0
IDX65278,46.0
IDX65279,198.0
IDX65280,178.0
IDX65281,48.0
IDX65282,17.0
IDX65283,278.0
IDX65284,244.0
IDX65285,296.0
IDX65286,183.0
IDX65287,72.0
IDX65288,275.0
IDX65289,136.0
IDX65290,24.0
IDX65291,17.0
IDX65292,144.0
IDX65293,75.0
IDX65294,86.0
IDX65295,290.0
IDX65296,167.0
IDX65297,243.0
IDX65298,294.0
IDX65299,140.0
IDX65300,259.0
IDX65301,259.0
IDX65302,259.0
IDX65303,21.0
IDX65304,61.0
IDX65305,152.0
IDX65306,109.0
IDX65307,86.0
IDX65308,42.0
IDX65309,32.0
IDX65310,104.0
IDX65311,100.0
IDX65312,2.0
IDX65313,2.0
IDX65314,69.0
IDX65315,38.0
IDX65316,14.0
IDX65317,30.0
IDX65318,70.0
IDX65319,18.0
IDX65320,292.0
IDX65321,17.0
IDX65322,297.0
IDX65323,160.0
IDX65324,294.0
IDX65325,175.0
IDX65326,262.0
IDX65327,292.0
IDX65328,262.0
IDX65329,14.0
IDX65330,50.0
IDX65331,40.0
IDX65332,209.0
IDX65333,32.0
IDX65334,54.0
IDX65335,144.0
IDX65336,42.0
IDX65337,34.0
IDX65338,284.0
IDX65339,32.0
IDX65340,208.0
IDX65341,232.0
IDX65342,4.0
IDX65343,238.0
IDX65344,43.0
IDX65345,296.0
IDX65346,76.0
IDX65347,222.0
IDX65348,50.0
IDX65349,160.0
IDX65350,24.0
IDX65351,203.0
IDX65352,23.0
IDX65353,14.0
IDX65354,12.0
IDX65355,44.0
IDX65356,32.0
IDX65357,14.0
IDX65358,72.0
IDX65359,10.0
IDX65360,28.0
IDX65361,18.0
IDX65362,2.0
IDX65363,2.0
IDX65364,20.0
IDX65365,2.0
IDX65366,160.0
IDX65367,4.0
IDX65368,294.0
IDX65369,296.0
IDX65370,290.0
IDX65371,288.0
IDX65372,290.0
IDX65373,294.0
IDX65374,217.0
IDX65375,288.0
IDX65376,28.0
IDX65377,40.0
IDX65378,160.0
IDX65379,44.0
IDX65380,164.0
IDX65381,149.0
IDX65382,122.0
IDX65383,12.0
IDX65384,32.0
IDX65385,75.0
IDX65386,234.0
IDX65387,36.0
IDX65388,195.0
IDX65389,241.0
IDX65390,238.0
IDX65391,198.0
IDX65392,22.0
IDX65393,143.0
IDX65394,247.0
IDX65395,120.0
IDX65396,206.0
IDX65397,185.0
IDX65398,32.0
